,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc,beam_scores,expert_route,id
756,87715,What are some other popular activities to do here?,8771,other,four,"['sking sledding', 'sking sledding', 'skiing', 'skiing', 'ski', 'ski', 'snowboard', 'snowboard', 'skiing and snowmobiling', 'skiing and snowmobiling']",ski,60.0,0.01831487938761711,"[1, 0, 0, 0, 1, 0]",31.0
757,5770775,What sort of animal is represented by the toy figure in this photo?,577077,other,three,"['bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear']",bear,100.0,0.01852230541408062,"[0, 0, 0, 1, 0, 0]",21.0
758,5439925,What could these electronics be used for?,543992,other,other,"['communications', 'communications', 'laptop', 'laptop', 'computers', 'computers', 'recording ghosts', 'recording ghosts', 'computer', 'computer']",communication,0.0,0.020584098994731903,"[0, 1, 0, 1, 0, 1]",13.0
759,5375485,Why he is having an orange vest?,537548,other,one,"['safety', 'safety', 'safety', 'safety', 'to be visible to others', 'to be visible to others', 'for protection', 'for protection', 'visibility in traffic', 'visibility in traffic']",safety,100.0,0.017864998430013657,"[0, 1, 0, 0, 0, 0]",30.0
760,2285515,What can you do with the items pictured?,228551,other,other,"['brush teeth', 'brush teeth', 'brush teeth', 'brush teeth', 'brush teeth', 'brush teeth', 'brush teeth', 'brush teeth', 'brush teeth', 'brush teeth']",brush teeth,100.0,0.02367287687957287,"[0, 1, 0, 1, 0, 0]",20.0
761,5064415,What is the meat called on the sandwich?,506441,other,five,"['pulled pork', 'pulled pork', 'pulled pork', 'pulled pork', 'brisket', 'brisket', 'pork', 'pork', 'meat', 'meat']",burger,0.0,0.028062621131539345,"[0, 1, 0, 1, 0, 0]",7.0
762,2521015,How many people can fit inside the stadium in the photo?,252101,other,six,"['20000', '20000', '20000', '20000', 'tens of thousands', 'tens of thousands', 'lots', 'lots', 'hundred thousand', 'hundred thousand']",50000,0.0,0.021853575482964516,"[1, 0, 1, 1, 1, 0]",12.0
763,1984775,Why isn't the car moving?,198477,other,one,"['stoplight', 'stoplight', 'stoplight', 'stoplight', 'intersection', 'intersection', 'stop light', 'stop light', 'red light', 'red light']",stopped,0.0,0.018509874120354652,"[1, 1, 1, 1, 1, 0]",29.0
764,1515165,What is the name of the bird in this picture?,151516,other,eight,"['eagle', 'eagle', 'eagle', 'eagle', 'eagle', 'eagle', 'eagle', 'eagle', 'hawk', 'hawk']",eagle,100.0,0.018149731680750847,"[1, 1, 1, 0, 1, 1]",2.0
765,4101955,What material is the wet suit made from?,410195,other,four,"['neoprene', 'neoprene', 'neoprene', 'neoprene', 'rubber', 'rubber', 'rubber', 'rubber', 'spandex', 'spandex']",rubber,100.0,0.019717806950211525,"[1, 0, 0, 0, 0, 1]",6.0
766,3494895,These round edible items are called what in england?,349489,other,five,"['biscuits', 'biscuits', 'biscuits', 'biscuits', 'biscuits', 'biscuits', 'scones', 'scones', 'biscuit', 'biscuit']",biscuit,60.0,0.0222183745354414,"[0, 1, 0, 1, 0, 0]",13.0
767,5475195,What breed of bear is this?,547519,other,eight,"['grizzly', 'grizzly', 'grizzly', 'grizzly', 'grizzly', 'grizzly', 'brown bear', 'brown bear', 'brown', 'brown']",brown,60.0,0.019608989357948303,"[1, 0, 0, 0, 1, 1]",2.0
768,4208275,What is the employment of these people?,420827,other,one,"['firefighters', 'firefighters', 'firefighters', 'firefighters', 'firefighters', 'firefighters', 'fire fighter', 'fire fighter', 'firefighting', 'firefighting']",firefighters,100.0,0.018654715269804,"[1, 1, 0, 0, 1, 0]",0.0
769,3940025,Name the bike model shown in this picture?,394002,other,one,"['yamaha', 'yamaha', 'yamaha', 'yamaha', 'yamaha', 'yamaha', 'dirtbike', 'dirtbike', 'motorcycle', 'motorcycle']",honda,0.0,0.0249831210821867,"[1, 1, 0, 1, 0, 0]",2.0
770,4729305,What is outside of the window?,472930,other,three,"['bench', 'bench', 'bench', 'bench', 'bench', 'bench', 'trees', 'trees', 'table', 'table']",trees,60.0,0.022758472710847855,"[1, 0, 1, 1, 1, 1]",22.0
771,4846045,What is the picture in the food?,484604,other,five,"['angry bird', 'angry bird', 'angry bird', 'angry bird', 'angry bird', 'angry bird', 'face', 'face', 'pizza', 'pizza']",angry bird,100.0,0.03331818804144859,"[0, 1, 0, 1, 0, 0]",31.0
772,4202295,What is the name of the white device in the photo?,420229,other,five,"['slicer', 'slicer', 'slicer', 'slicer', 'apple slicer', 'apple slicer', 'corer', 'corer', 'apple corer', 'apple corer']",slicer,100.0,0.023770330473780632,"[0, 1, 1, 1, 0, 0]",24.0
773,1934805,What event is this?,193480,other,four,"['tennis match', 'tennis match', 'tennis match', 'tennis match', 'us open', 'us open', 'tennis', 'tennis', 'tournament', 'tournament']",tennis,60.0,0.017507633194327354,"[1, 1, 1, 1, 0, 0]",1.0
774,5071435,How many people ride this mode of transportation in europe?,507143,other,one,"['millions', 'millions', 'millions', 'millions', '2', '2', 'thousands', 'thousands', '100 million', '100 million']",many,0.0,0.019346553832292557,"[1, 0, 1, 0, 1, 0]",19.0
775,2813175,What causes auras around traffic lights when photos are taken at night?,281317,other,one,"['glares', 'glares', 'lenses', 'lenses', 'glare', 'glare', 'reflections', 'reflections', 'lens', 'lens']",reflection,0.0,0.018326444551348686,"[1, 0, 1, 0, 1, 1]",28.0
776,1544975,There are two girls in the forefront of this photo the one on the left has no type of pattern on her clothing but what design is on the girls on the right?,154497,other,seven,"['floral', 'floral', 'floral', 'floral', 'floral', 'floral', 'floral', 'floral', 'flowers', 'flowers']",flower,0.0,0.02096654660999775,"[1, 0, 0, 0, 0, 0]",26.0
777,3490215,What is the name of the famous train pictured?,349021,other,one,"['thomas', 'thomas', 'thomas', 'thomas', 'thomas', 'thomas', 'thomas', 'thomas', 'thomas tank engine', 'thomas tank engine']",thomas,100.0,0.021408505737781525,"[1, 1, 0, 1, 0, 0]",25.0
778,3400365,What are the individuals inside of this vehicle called?,340036,other,one,"['passengers', 'passengers', 'passengers', 'passengers', 'passengers', 'passengers', 'passengers', 'passengers', 'passengers', 'passengers']",passenger,0.0,0.019753526896238327,"[1, 0, 1, 1, 1, 1]",14.0
779,4167655,What month is this?,416765,other,eight,"['march', 'march', 'march', 'march', 'november', 'november', 'october', 'october', 'january', 'january']",july,0.0,0.01727113500237465,"[0, 1, 0, 1, 1, 0]",20.0
780,3597155,What is the complimentary color to the bike?,359715,other,one,"['silver', 'silver', 'silver', 'silver', 'black', 'black', 'grey', 'grey', 'red', 'red']",white,0.0,0.01854478381574154,"[1, 1, 1, 1, 0, 0]",2.0
781,4023285,What groups do persons who ride these vehicles usually belong to?,402328,other,one,"['gangs', 'gangs', 'gangs', 'gangs', 'club', 'club', 'hells angels', 'hells angels', 'clubs', 'clubs']",biker,0.0,0.018677983433008194,"[1, 0, 1, 0, 1, 0]",20.0
782,916675,Where might i see these?,91667,other,other,"['air show', 'air show', 'air show', 'air show', 'air show', 'air show', 'air force base', 'air force base', 'event', 'event']",air show,100.0,0.01863926649093628,"[1, 1, 1, 0, 1, 0]",7.0
783,2058345,What breed of dog is this?,205834,other,eight,"['collie', 'collie', 'collie', 'collie', 'courier', 'courier', 'sheetland shepherd', 'sheetland shepherd', 'mutt', 'mutt']",collie,100.0,0.021234732121229172,"[0, 0, 0, 0, 1, 0]",2.0
784,1931215,How many of these animals remain in the wild?,193121,other,eight,"['thousands', 'thousands', 'thousands', 'thousands', '300', '300', '10000', '10000', 'many', 'many']",1,0.0,0.022817017510533333,"[0, 0, 1, 0, 1, 1]",7.0
785,535505,Would this child be more likely to enjoy a picture book or one with only words?,53550,other,seven,"['picture', 'picture', 'picture', 'picture', 'picture', 'picture', 'picture book', 'picture book', 'good book', 'good book']",picture book,60.0,0.019682614132761955,"[0, 1, 0, 1, 1, 0]",18.0
786,1987175,The man is indicating what to the obeserver?,198717,other,seven,"['be quiet', 'be quiet', 'be quiet', 'be quiet', 'be quiet', 'be quiet', 'shhh be quiet', 'shhh be quiet', 'to be quiet', 'to be quiet']",plate,0.0,0.01956087537109852,"[1, 0, 0, 1, 0, 0]",3.0
787,1265125,Based on the clothing what year was this picture taken?,126512,other,seven,"['1930', '1930', '1930', '1930', '1960', '1960', '1913', '1913', '1953', '1953']",1940,0.0,0.0206992719322443,"[1, 0, 0, 0, 0, 0]",9.0
788,4756585,Judging by this picture who might we suspect is winning?,475658,other,other,"['white shirt', 'white shirt', 'white shirt', 'white shirt', 'white shirt', 'white shirt', '1 on right', '1 on right', 'man on right', 'man on right']",right,0.0,0.017786560580134392,"[0, 0, 0, 0, 0, 0]",23.0
789,3161835,What do people throw in these round objects?,316183,other,seven,"['coins', 'coins', 'coins', 'coins', 'coins', 'coins', 'coins', 'coins', 'coins', 'coins']",coin,0.0,0.016589954495429993,"[0, 0, 0, 1, 1, 0]",13.0
790,5028135,What kind of pattern does the cat have?,502813,other,eight,"['striped', 'striped', 'striped', 'striped', 'striped', 'striped', 'striped', 'striped', 'calico', 'calico']",striped,100.0,0.02005530148744583,"[0, 0, 1, 0, 0, 0]",27.0
791,5470475,What time of day is it?,547047,other,ten,"['dusk', 'dusk', 'dusk', 'dusk', 'afternoon', 'afternoon', 'evening', 'evening', 'morning', 'morning']",evening,60.0,0.027331115677952766,"[1, 1, 0, 1, 0, 0]",21.0
792,310245,What purpose is there to having all of these clocks on the wall?,31024,other,three,"['time zones', 'time zones', 'time zones', 'time zones', 'time zones', 'time zones', 'to tell time over other time zones', 'to tell time over other time zones', 'different time zones', 'different time zones']",tell time,0.0,0.026347506791353226,"[1, 1, 0, 1, 0, 0]",30.0
793,112695,What types of tracks are these in the photo?,11269,other,one,"['railroad', 'railroad', 'railroad', 'railroad', 'railroad', 'railroad', 'subway tracks', 'subway tracks', 'train', 'train']",train,60.0,0.020860807970166206,"[1, 0, 1, 0, 1, 1]",14.0
794,2114765,How much protein is in this meal?,211476,other,five,"['lot', 'lot', 'lot', 'lot', 'lot', 'lot', 'little', 'little', '5 grams', '5 grams']",little,60.0,0.029862385243177414,"[0, 1, 0, 1, 0, 0]",9.0
795,1418215,What manufacturer sells that brand soda?,141821,other,five,"['pepsi', 'pepsi', 'pepsi', 'pepsi', 'mountain dew', 'mountain dew', 'mtn dew', 'mtn dew', 'mountaindew', 'mountaindew']",pepsi,100.0,0.03325300291180611,"[0, 1, 0, 1, 0, 0]",23.0
796,5020905,Where are these kites?,502090,other,four,"['sky', 'sky', 'sky', 'sky', 'sky', 'sky', 'ocean', 'ocean', 'beach', 'beach']",sky,100.0,0.021276526153087616,"[1, 0, 1, 0, 1, 1]",16.0
797,128815,This sport is often spoken of as being as american as what dessert?,12881,other,four,"['apple pie', 'apple pie', 'apple pie', 'apple pie', 'apple pie', 'apple pie', 'apple pie', 'apple pie', 'pie', 'pie']",apple pie,100.0,0.018747156485915184,"[0, 1, 0, 1, 0, 0]",5.0
798,1746795,What type of boat is this?,174679,other,one,"['sail', 'sail', 'sail', 'sail', 'long', 'long', 'fishing', 'fishing', 'ski boat', 'ski boat']",sailboat,0.0,0.019716361537575722,"[1, 0, 1, 1, 1, 1]",3.0
799,4073875,What type of bird is this?,407387,other,eight,"['heron', 'heron', 'heron', 'heron', 'crain', 'crain', 'osprey', 'osprey', 'long legged bird', 'long legged bird']",duck,0.0,0.01800447143614292,"[0, 0, 1, 0, 1, 0]",27.0
800,3095145,Where is this lady having lunch?,309514,other,five,"['outside', 'outside', 'outside', 'outside', 'patio', 'patio', 'restaurant', 'restaurant', 'tea', 'tea']",outside,100.0,0.018551252782344818,"[0, 0, 1, 1, 0, 0]",21.0
801,3530965,Does this computer have a corded or cordless mouse?,353096,other,other,"['cordless', 'cordless', 'cordless', 'cordless', 'cordless', 'cordless', 'cordless', 'cordless', 'cordless', 'cordless']",cordless,100.0,0.019155921414494514,"[0, 1, 1, 1, 0, 1]",12.0
802,3586295,What style of restaurant is this kitchen a part of?,358629,other,five,"['fast food', 'fast food', 'fast food', 'fast food', 'fast food', 'fast food', 'ice cream parlor', 'ice cream parlor', 'restaurant', 'restaurant']",fast food,100.0,0.018887724727392197,"[0, 0, 1, 1, 0, 0]",13.0
803,4877225,What are all the things sitting in front of the red truck?,487722,other,one,"['luggage', 'luggage', 'luggage', 'luggage', 'garbage bags', 'garbage bags', 'bags', 'bags', 'garbage', 'garbage']",luggage,100.0,0.017650172114372253,"[1, 0, 1, 1, 0, 0]",19.0
804,849805,What breed of dog is that dog?,84980,other,eight,"['collie', 'collie', 'collie', 'collie', 'collie', 'collie', 'sheepdog', 'sheepdog', 'sheep dog', 'sheep dog']",border collie,0.0,0.01978648453950882,"[0, 0, 0, 0, 1, 0]",14.0
805,4557465,What type of fruits are shown in the picture?,455746,other,five,"['grapes and bananas', 'grapes and bananas', 'bannanas and grapes', 'bannanas and grapes', 'bananas', 'bananas', 'bananas and grapes', 'bananas and grapes', 'banana and grape', 'banana and grape']",bananas,60.0,0.022572120651602745,"[0, 1, 0, 1, 0, 0]",20.0
806,3252395,What is this woman preparing in the photo?,325239,other,five,"['soup', 'soup', 'food', 'food', 'dinner', 'dinner', 'sweet potatos', 'sweet potatos', 'sweet potato', 'sweet potato']",dinner,60.0,0.019332343712449074,"[0, 0, 0, 1, 0, 0]",17.0
807,435815,How many calories are in this dish?,43581,other,five,"['1500', '1500', '1500', '1500', '800', '800', '200', '200', '1250', '1250']",1000,0.0,0.022703181952238083,"[0, 1, 1, 1, 0, 0]",15.0
808,228615,What kind of crust does this pizza have?,22861,other,five,"['thick', 'thick', 'thick', 'thick', 'pan crust', 'pan crust', 'deep dish', 'deep dish', 'stuffed', 'stuffed']",thin,0.0,0.024980755522847176,"[0, 1, 0, 0, 0, 0]",15.0
809,4090095,How fast does this train move?,409009,other,one,"['very', 'very', 'very', 'very', 'extremely', 'extremely', 'very fast', 'very fast', '505', '505']",300 mph,0.0,0.018531763926148415,"[1, 1, 1, 1, 1, 0]",25.0
810,5778475,What is this pizza cheese made from?,577847,other,five,"[""cow's milk"", ""cow's milk"", 'milk mozzarella', 'milk mozzarella', 'cows milk', 'cows milk', 'milk', 'milk', 'mozzarella', 'mozzarella']",mozzarella,60.0,0.03110833652317524,"[0, 1, 0, 1, 0, 0]",14.0
811,5650415,Based on the refraction in the image explain if this man is far sighted or near sighted?,565041,other,other,"['near sighted', 'near sighted', 'near sighted', 'near sighted', 'far sighted', 'far sighted', 'far sighted', 'far sighted', 'far', 'far']",near,0.0,0.02158142626285553,"[1, 1, 0, 0, 0, 0]",29.0
812,219945,What do these animals eat?,21994,other,eight,"['plants', 'plants', 'plants', 'plants', 'vegitation', 'vegitation', 'vegetation', 'vegetation', 'vegetation such as grasses fruit plants tree bark roots and more', 'vegetation such as grasses fruit plants tree bark roots and more']",plant,0.0,0.020750779658555984,"[0, 0, 1, 0, 1, 1]",16.0
813,3043415,Where can you find a stop like this?,304341,other,three,"['train station', 'train station', 'train station', 'train station', 'train station', 'train station', 'bus', 'bus', 'rest', 'rest']",train station,100.0,0.01817077398300171,"[1, 0, 0, 1, 0, 0]",8.0
814,5642805,What long strap is attached to the object around the animal's neck?,564280,other,eight,"['leash', 'leash', 'leash', 'leash', 'leash', 'leash', 'collar', 'collar', 'collar', 'collar']",collar,100.0,0.019924381747841835,"[0, 0, 0, 0, 0, 1]",17.0
815,161615,What healthy properties do these fruit contain?,16161,other,five,"['vitamins', 'vitamins', 'vitamins', 'vitamins', 'vitamins', 'vitamins', 'potassium', 'potassium', 'potassium', 'potassium']",vitamin c,0.0,0.02511732652783394,"[0, 1, 0, 1, 0, 0]",14.0
816,2182045,What kind of plant is this?,218204,other,eight,"['flower', 'flower', 'flower', 'flower', 'tulip', 'tulip', 'tulip', 'tulip', 'iris', 'iris']",tulip,100.0,0.019667387008666992,"[0, 0, 1, 1, 0, 0]",6.0
817,5246115,What is being hauled in this train?,524611,other,one,"['oil', 'oil', 'oil', 'oil', 'coal', 'coal', 'fuel', 'fuel', 'chemicals', 'chemicals']",oil,100.0,0.019514715299010277,"[1, 1, 0, 1, 0, 0]",31.0
818,5357485,What are these snacks called?,535748,other,five,"['cupcakes', 'cupcakes', 'cupcakes', 'cupcakes', 'cupcakes', 'cupcakes', 'cupcakes', 'cupcakes', 'petit fours', 'petit fours']",cupcakes,100.0,0.027088632807135582,"[0, 1, 0, 1, 0, 0]",15.0
819,3563145,What language are the signs in?,356314,other,seven,"['mandarin', 'mandarin', 'mandarin', 'mandarin', 'japanese', 'japanese', 'chinese', 'chinese', 'oriental', 'oriental']",chinese,60.0,0.03126826137304306,"[1, 1, 0, 1, 0, 0]",16.0
820,704605,What tool is usedd for this type of art?,70460,other,one,"['spray paint', 'spray paint', 'spray paint', 'spray paint', 'spray paint', 'spray paint', 'spary paint can', 'spary paint can', 'spray can', 'spray can']",spray paint,100.0,0.01995593123137951,"[1, 1, 0, 1, 0, 0]",0.0
821,358265,Who invented this item?,35826,other,one,"['richard trevithick', 'richard trevithick', 'richard trevithick', 'richard trevithick', 'richard trevithick', 'richard trevithick', 'thomas edison', 'thomas edison', 'native americans', 'native americans']",robert fulton,0.0,0.02376869134604931,"[1, 1, 0, 1, 0, 0]",27.0
822,60055,How long is this animals tongue on average?,6005,other,eight,"['20 inches', '20 inches', '20 inches', '20 inches', '10 inches', '10 inches', '10 feet', '10 feet', 'long', 'long']",6 inches,0.0,0.02010411024093628,"[0, 0, 0, 0, 1, 1]",8.0
823,1815865,What breed of cat is the one laying indoors?,181586,other,eight,"['house cat', 'house cat', 'house cat', 'house cat', 'mediumhaired', 'mediumhaired', 'mixed', 'mixed', 'feline', 'feline']",tabby,0.0,0.019999593496322632,"[0, 0, 0, 0, 1, 1]",23.0
824,4747625,Are these animals carnivorous herbivorous or omnivorous?,474762,other,eight,"['herbivorous', 'herbivorous', 'herbivorous', 'herbivorous', 'herbivorous', 'herbivorous', 'herbivorous', 'herbivorous', 'herbivores', 'herbivores']",herbivorous,100.0,0.021354785189032555,"[0, 0, 1, 0, 1, 1]",7.0
825,4229985,Which of the condiment in the picture is a traditional burger fixing?,422998,other,five,"['mustard', 'mustard', 'mustard', 'mustard', 'mustard', 'mustard', 'mayo', 'mayo', 'mayo', 'mayo']",ketchup,0.0,0.023326903581619263,"[0, 1, 0, 1, 0, 0]",20.0
