,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc
1410,1922005,What human limbs are illegal to use in this sport?,192200,other,four,"['hands', 'hands', 'hands', 'hands', 'hands', 'hands', 'arms', 'arms', 'arms', 'arms']",arm,100.0
1411,1972265,What is the profession of the person controlling the object shown?,197226,other,one,"['pilot', 'pilot', 'pilot', 'pilot', 'pilot', 'pilot', 'pilot', 'pilot', 'airplane pilot', 'airplane pilot']",pilot,100.0
1412,3084665,What is the rod on the wall used for?,308466,other,three,"['shower curtain', 'shower curtain', 'shower curtain', 'shower curtain', 'shower curtain', 'shower curtain', 'curtain', 'curtain', 'curtain', 'curtain']",shower,0.0
1413,4448175,What is the name of the position of the man in black?,444817,other,four,"['catcher', 'catcher', 'catcher', 'catcher', 'umpire', 'umpire', 'umpire', 'umpire', 'home plate umpire', 'home plate umpire']",umpire,100.0
1414,2941825,What part of this mechanism reacts with the air to create lift and drag?,294182,other,other,"['wings', 'wings', 'resistance', 'resistance', 'kite body material acts as foil to create lift', 'kite body material acts as foil to create lift', 'kite', 'kite', 'wing', 'wing']",wing,100.0
1415,4541955,What are the animals featured here best known for?,454195,other,eight,"['ivory', 'ivory', 'ivory', 'ivory', 'circuses', 'circuses', 'their memory', 'their memory', 'size', 'size']",trunk,0.0
1416,979945,What brand soda is on the desk?,97994,other,two,"['coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'pepsi', 'pepsi']",coke,100.0
1417,420705,What do the words on the front indicate?,42070,other,one,"['destination', 'destination', 'destination', 'destination', 'destination', 'destination', 'bus number and location', 'bus number and location', 'bus is on crosstown route', 'bus is on crosstown route']",cross town,0.0
1418,3794755,What electronic devices are pictured here?,379475,other,two,"['laptops', 'laptops', 'laptops', 'laptops', 'laptops', 'laptops', 'computer', 'computer', 'computers', 'computers']",laptop,100.0
1419,5591015,What is the name of the mechanism that the baby is sitting in?,559101,other,three,"['chair', 'chair', 'chair', 'chair', 'bouncy seat', 'bouncy seat', 'rocker', 'rocker', 'stroller', 'stroller']",chair,100.0
1420,1898115,What kind of plant is on this dish?,189811,other,five,"['spinach', 'spinach', 'spinach', 'spinach', 'parsley', 'parsley', 'celery', 'celery', 'basil', 'basil']",arugula,0.0
1421,1350575,Which uniformed person drive these vehicles?,135057,other,one,"['soldier', 'soldier', 'soldier', 'soldier', 'military', 'military', 'military', 'military', 'army personel', 'army personel']",military,100.0
1422,104325,What author coined the phrase featuring this item and the word republic?,10432,other,five,"['william sydney porter', 'william sydney porter', 'william sydney porter', 'william sydney porter', 'mel and patricia ziegler', 'mel and patricia ziegler', 'henry', 'henry', 'ohenry', 'ohenry']",mark twain,0.0
1423,3857815,What does the blue container sell?,385781,other,other,"['newspapers', 'newspapers', 'newspapers', 'newspapers', 'newspapers', 'newspapers', 'newspaper', 'newspaper', 'newspaper', 'newspaper']",newspapers,0.0
1424,2190755,Which noun in the picture is the tallest?,219075,other,two,"['door', 'door', 'door', 'door', 'man', 'man', 'human', 'human', 'house', 'house']",man,60.0
1425,2517525,What other movie franchises has lego made playsets based on?,251752,other,five,"['star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'starwars', 'starwars', 'harry potter', 'harry potter']",star wars,0.0
1426,4743885,Is the blue wool natural to the sheep or added by the farmer?,474388,other,eight,"['added', 'added', 'added', 'added', 'added', 'added', 'added', 'added', 'added', 'added']",added,100.0
1427,2770895,What kind of tree is in this photo?,277089,other,other,"['willow', 'willow', 'willow', 'willow', 'elm', 'elm', 'maple', 'maple', 'walnut', 'walnut']",oak,0.0
1428,5311435,What is the scientific name of this insect?,531143,other,other,"['butterfly', 'butterfly', 'butterfly', 'butterfly', 'rhopalocera', 'rhopalocera', 'rhopalocera', 'rhopalocera', 'pappillon', 'pappillon']",butterfly,100.0
1429,2943705,What kind of signs are these?,294370,other,one,"['street', 'street', 'street', 'street', 'street', 'street', 'street', 'street', 'traffic', 'traffic']",street signs,0.0
1430,97725,What's the smaller towel used for?,9772,other,other,"['drying hands', 'drying hands', 'hand', 'hand', 'dry hands', 'dry hands', 'hand drying', 'hand drying', 'hands', 'hands']",drying hands,0.0
1431,1450205,How many visitors arrive at the location shown on an average weekend?,145020,other,three,"['5000', '5000', '5000', '5000', 'thousands', 'thousands', '50000', '50000', 'millions', 'millions']",5000,100.0
1432,143215,What company is a famous manufacturer of these?,14321,other,one,"['harley davidson', 'harley davidson', 'harley davidson', 'harley davidson', 'yamaha', 'yamaha', 'harley', 'harley', 'honda', 'honda']",harley davidson,100.0
1433,5307065,Is this a private or public room?,530706,other,nine,"['public', 'public', 'public', 'public', 'public', 'public', 'public', 'public', 'public', 'public']",public,100.0
1434,1116095,What is the design on this blanket referred to as?,111609,other,seven,"['plaid', 'plaid', 'plaid', 'plaid', 'plaid', 'plaid', 'plaid', 'plaid', 'flanel', 'flanel']",plaid,100.0
1435,640165,What kind of bird is that?,64016,other,eight,"['parrot', 'parrot', 'parrot', 'parrot', 'hawk', 'hawk', 'crow', 'crow', 'pigeon', 'pigeon']",crow,60.0
1436,4338455,What is he riding on?,433845,other,four,"['surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'wave', 'wave']",surfboard,100.0
1437,1881925,Who owns these three things?,188192,other,two,"['man', 'man', 'man', 'man', 'business men', 'business men', 'businessman', 'businessman', 'rich people', 'rich people']",man,100.0
1438,2087935,What nationality of food is she eating?,208793,other,five,"['mexican', 'mexican', 'mexican', 'mexican', 'mexican', 'mexican', 'spanish', 'spanish', 'american', 'american']",american,60.0
1439,5443065,What kind of tower is this?,544306,other,six,"['clock tower', 'clock tower', 'clock tower', 'clock tower', 'clock tower', 'clock tower', 'clock towel', 'clock towel', 'clock', 'clock']",clock,60.0
1440,4751595,What is the name of the clothes the man is wearing?,475159,other,other,"['wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wetsuit', 'wet suit', 'wet suit', 'wet', 'wet']",wetsuit,100.0
1441,4237155,What event are these ladies attending?,423715,other,other,"['horse race', 'horse race', 'horse race', 'horse race', 'horse race', 'horse race', 'kentucky derby', 'kentucky derby', 'kentucky derby', 'kentucky derby']",horse race,100.0
1442,4530015,What might be a common item to pack in this wheeled object?,453001,other,seven,"['clothes', 'clothes', 'clothes', 'clothes', 'clothes', 'clothes', 'clothing', 'clothing', 'clothing', 'clothing']",cloth,100.0
1443,4650925,What tools are needed to build this type of seating?,465092,other,three,"['saw', 'saw', 'saw screwdriver', 'saw screwdriver', 'saw and hammer', 'saw and hammer', 'hammer saw', 'hammer saw', 'saws', 'saws']",saw,100.0
1444,711715,What is the green item with seeds on the plate?,71171,other,five,"['pickle', 'pickle', 'pickle', 'pickle', 'pickle', 'pickle', 'pickle', 'pickle', 'pickles', 'pickles']",pickle,100.0
1445,4227785,What shape is this pizza?,422778,other,five,"['square', 'square', 'square', 'square', 'square', 'square', 'square', 'square', 'square', 'square']",square,100.0
1446,2338405,What type of dish is this?,233840,other,five,"['sandwich', 'sandwich', 'sandwich', 'sandwich', 'fast food', 'fast food', 'hotdog', 'hotdog', 'chili dog', 'chili dog']",hot dog,0.0
1447,5562485,What is a water source called in this environment?,556248,other,ten,"['oasis', 'oasis', 'oasis', 'oasis', 'oasis', 'oasis', 'oasis', 'oasis', 'ocean', 'ocean']",ocean,60.0
1448,5451555,What does this child sit on to ride this animal?,545155,other,eight,"['saddle', 'saddle', 'saddle', 'saddle', 'saddle', 'saddle', 'saddle', 'saddle', 'saddle', 'saddle']",saddle,100.0
1449,1041085,What type of bird does this look like?,104108,other,eight,"['chicken', 'chicken', 'chicken', 'chicken', 'woodpecker', 'woodpecker', 'pheasant', 'pheasant', 'rooster', 'rooster']",woodpecker,60.0
1450,5284115,What is the style of this shower called?,528411,other,seven,"['standing', 'standing', 'standing', 'standing', 'walk in shower', 'walk in shower', 'bathtub shower combo', 'bathtub shower combo', 'walk in', 'walk in']",walk in,60.0
1451,2525825,What is the drivers seat of this vehicle be called?,252582,other,one,"['cockpit', 'cockpit', 'cockpit', 'cockpit', 'cockpit', 'cockpit', 'pilot', 'pilot', 'airplane pilot', 'airplane pilot']",cockpit,100.0
1452,1914445,What are these objects for?,191444,other,other,"['computers', 'computers', 'computers', 'computers', 'computing', 'computing', 'computer', 'computer', 'interfacing with computer', 'interfacing with computer']",computer,100.0
1453,5611645,What is the fabric in the windows used for?,561164,other,other,"['curtains', 'curtains', 'curtains', 'curtains', 'curtains reduce visibility', 'curtains reduce visibility', 'privacy', 'privacy', 'shade', 'shade']",privacy,60.0
1454,2413405,What type of pants is the woman wearing?,241340,other,three,"['capris', 'capris', 'capris', 'capris', 'yoga', 'yoga', 'yoga pants', 'yoga pants', 'athletic', 'athletic']",black,0.0
1455,5479625,What is the weather in this photo?,547962,other,other,"['raining', 'raining', 'raining', 'raining', 'rainy', 'rainy', 'rainy', 'rainy', 'rain', 'rain']",rainy,100.0
1456,1100265,What is aim made for?,110026,other,two,"['toothpaste', 'toothpaste', 'toothpaste', 'toothpaste', 'paper', 'paper', 'teeth brushing', 'teeth brushing', 'teeth', 'teeth']",teeth,60.0
1457,5347335,What objects are usually in this room?,534733,other,three,"['couch', 'couch', 'couch', 'couch', 'furniture', 'furniture', 'furniture tv lamps', 'furniture tv lamps', 'pictures', 'pictures']",couch and chair,0.0
1458,3265105,What company makes the white car?,326510,other,seven,"['toyota', 'toyota', 'toyota', 'toyota', 'toyota', 'toyota', 'pontiac', 'pontiac', 'lexus', 'lexus']",chevrolet,0.0
1459,2157815,In this photo provide the average weight of this type of bird when they are fully grown?,215781,other,eight,"['1 lb', '1 lb', '1 lb', '1 lb', '2 ounces', '2 ounces', 'half pound', 'half pound', '1 pound', '1 pound']",100 grams,0.0
1460,447325,What kind of birds are these?,44732,other,eight,"['blue jay', 'blue jay', 'hummingbird', 'hummingbird', 'sparrow', 'sparrow', 'finches', 'finches', 'sparrows', 'sparrows']",robins,0.0
1461,887485,What material is the fountain made of?,88748,other,eight,"['concrete', 'concrete', 'concrete', 'concrete', 'ceramic', 'ceramic', 'stone', 'stone', 'cement', 'cement']",stone,60.0
1462,5085825,What shape are these pizzas?,508582,other,five,"['rectangle', 'rectangle', 'rectangle', 'rectangle', 'rectangle', 'rectangle', 'square', 'square', 'square', 'square']",rectangle,100.0
1463,3125245,What flavour of cake is this?,312524,other,five,"['vanilla', 'vanilla', 'vanilla', 'vanilla', 'vanilla', 'vanilla', 'lemon', 'lemon', 'lemon vanilla', 'lemon vanilla']",vanilla,100.0
1464,3713645,What are they looking at?,371364,other,seven,"['tv', 'tv', 'tv', 'tv', 'tv', 'tv', 'tv', 'tv', 'video game', 'video game']",tv,100.0
1465,4556245,Who holds the fastest record in this sport?,455624,other,four,"['bill warner', 'bill warner', 'bill warner', 'bill warner', 'bill warner', 'bill warner', 'evil kineval', 'evil kineval', 'rocky robinson', 'rocky robinson']",casey stoner,0.0
1466,5757195,Do you think this person has won or lost a game?,575719,other,four,"['won', 'won', 'won', 'won', 'won', 'won', 'won', 'won', 'won', 'won']",won,100.0
1467,2877255,How heavy is this machine?,287725,other,one,"['10 tons', '10 tons', '10 tons', '10 tons', '100 tons', '100 tons', 'approximately 5000 tons', 'approximately 5000 tons', '5 tons', '5 tons']",very heavy,0.0
1468,1331615,What state are these citrus fruits native to?,133161,other,five,"['florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida']",florida,100.0
1469,2521795,How does the lady can eat the cake?,252179,other,five,"['with fork', 'with fork', 'with fork', 'with fork', 'with fork', 'with fork', 'fork', 'fork', 'utinsils01', 'utinsils01']",with fork,100.0
1470,244585,What is the brown wooden thing called?,24458,other,eight,"['fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'fence', 'fence']",fence,100.0
1471,4105875,How come we know this is the ground floor?,410587,other,seven,"['walk outside', 'walk outside', 'windows', 'windows', 'view', 'view', 'trees', 'trees', 'window', 'window']",windows,0.0
1472,3316865,What are they waiting for?,331686,other,one,"['parade', 'parade', 'parade', 'parade', 'parade', 'parade', 'for parade', 'for parade', 'call to duty', 'call to duty']",nothing,0.0
1473,2622745,To whom does that board belong?,262274,other,four,"['lifeguard', 'lifeguard', 'lifeguard', 'lifeguard', 'lifeguard', 'lifeguard', 'lifeguard', 'lifeguard', 'man', 'man']",lifeguard,100.0
1474,1046695,What sort of garnish should be added to this dish to make it more appetizing?,104669,other,five,"['parsley', 'parsley', 'parsley', 'parsley', 'parsley', 'parsley', 'parsley', 'parsley', 'red pepper', 'red pepper']",salt,0.0
1475,121535,This boy is celebrating his birthday which is not celebrated by people of what religion?,12153,other,seven,"[""jehovah's witnesses"", ""jehovah's witnesses"", ""jehovah's witnesses"", ""jehovah's witnesses"", ""jehova's witness"", ""jehova's witness"", ""jehovah's witness"", ""jehovah's witness"", 'muslim', 'muslim']",christian,0.0
1476,5480115,What devastating phenomenon could be triggered by noise and and activities of persons engaged in this activity?,548011,other,four,"['avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalanche', 'avalance', 'avalance']",avalanche,100.0
1477,5304615,What piece of apparel holds a tiny version of the item on the pole?,530461,other,three,"['watch', 'watch', 'watch', 'watch', 'watch', 'watch', 'watch band', 'watch band', 'rolex', 'rolex']",pants,0.0
1478,73865,What type of door is raised is this photo?,7386,other,one,"['garage', 'garage', 'garage', 'garage', 'garage', 'garage', 'garage', 'garage', 'garage', 'garage']",garage,100.0
1479,2210005,Why is this woman in bed?,221000,other,seven,"['sick', 'sick', 'sick', 'sick', 'sick', 'sick', 'childbirth', 'childbirth', ""she's sick"", ""she's sick""]",sick,100.0
1480,3370555,What is the colorful design refered to on this womans leg?,337055,other,seven,"['tattoo', 'tattoo', 'tattoo', 'tattoo', 'tattoo', 'tattoo', 'alice in wonderland', 'alice in wonderland', 'tatoo', 'tatoo']",tattoo,100.0
1481,1412565,In what town is that boy skate boarding?,141256,other,seven,"['los angeles', 'los angeles', 'los angeles', 'los angeles', 'albecurque', 'albecurque', 'boston', 'boston', 'brighton', 'brighton']",new york,0.0
1482,3867555,What is hanging on the wall?,386755,other,three,"['toilet paper', 'toilet paper', 'toilet paper', 'toilet paper', 'toilet paper dispenser', 'toilet paper dispenser', 'toilet roll holder', 'toilet roll holder', 'dispenser', 'dispenser']",dispenser,60.0
